0,0,0,0,-2,1
1,0,0,0,0,1
0,1,1,0,0,-1
0,-1,0,0,-1,0
1,0,1,0,0,1
1,0,1,0,1,1
0,0,0,0,1,1
2,0,-1,-1,0,1
1,-1,1,0,0,0
1,-1,-1,2,1,1
0,0,0,0,0,0
6,0,3,1,2,1
1,1,0,0,0,-1
0,0,0,0,-1,0
1,1,1,0,0,0
0,1,0,0,-1,8
1,2,0,0,0,-1
0,0,0,-1,-1,-1
0,0,0,0,0,1
0,1,1,1,1,1
0,1,0,1,1,1
0,1,-1,0,0,0
1,0,0,0,-1,-1
0,0,0,-1,0,0
0,1,0,1,0,0
1,0,0,-1,-1,0
0,0,0,0,-1,-1
0,0,1,0,0,0
8,0,0,0,0,0
-2,0,-1,0,0,0
0,1,1,0,0,0
1,1,0,0,2,0
1,0,1,1,0,-1
1,1,-1,1,1,0
1,0,1,2,1,1
1,0,0,-1,0,0
0,0,0,-1,0,0
0,1,0,0,-1,0
2,0,1,0,0,0
1,0,1,0,0,1
0,1,1,0,1,0
0,0,0,0,-1,0
0,1,1,0,1,0
0,0,0,-1,-1,0
0,0,-1,-1,0,0
0,-1,0,0,0,0
1,1,-1,0,0,1
-2,-1,-1,0,0,0
0,1,0,1,2,0
0,1,0,0,0,1
0,0,0,0,1,0
1,1,0,-1,0,0
1,2,1,0,0,0
1,0,0,-1,0,1
1,1,1,0,0,1
0,1,0,0,0,0
0,0,0,2,1,1
0,0,1,0,1,1
0,0,0,0,0,0
0,0,0,0,0,-1
1,0,-1,0,1,1
0,1,1,0,0,0
1,1,0,0,0,0
0,0,0,0,-1,0
0,1,1,0,0,0
0,1,0,0,0,0
0,0,-1,0,1,1
0,1,0,0,0,1
1,2,2,2,1,2
0,1,1,0,-1,0
1,1,1,0,0,0
0,0,0,0,0,0
0,0,0,0,1,1
0,1,1,2,1,11
0,-1,-1,-1,-1,-1
0,-1,0,0,0,0
1,0,-1,0,0,0
3,0,-2,-1,0,0
0,0,0,0,-1,1
1,-1,0,0,0,-1
2,-1,-1,0,0,0
1,0,0,0,-1,1
0,0,0,-1,0,1
1,1,0,-1,-1,1
0,-1,0,-1,-1,-1
1,0,-2,0,0,0
1,-1,-1,1,1,0
0,-1,0,0,-1,1
2,0,0,0,0,0
1,0,0,-1,0,-1
1,1,1,1,0,0
1,1,1,1,0,0
0,1,0,0,-1,-1
2,0,0,-1,-1,0
0,1,1,1,-1,-1
1,2,0,0,0,0
1,2,1,0,0,0
0,1,0,0,0,1
0,1,0,0,1,0
0,0,0,0,0,-1
0,0,0,0,-1,0
0,0,0,0,-1,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,-1,0
0,1,0,0,0,-2
2,1,0,0,0,1
1,1,0,0,1,0
1,1,0,0,0,0
0,0,0,0,-1,30
1,0,0,0,0,0
0,0,1,0,0,0
2,1,0,1,1,0
0,-1,0,0,-1,-2
2,1,0,0,0,0
1,0,0,0,0,-1
2,1,0,0,1,1
0,1,-1,0,0,0
0,0,0,-1,0,-1
1,0,-1,-1,-1,0
0,0,0,1,1,0
0,1,0,0,0,-1
1,1,-1,0,1,1
0,0,0,0,-1,0
0,0,0,0,0,0
0,0,0,1,1,0
0,0,0,0,0,0
0,0,0,0,0,2
-1,0,0,0,0,1
0,1,0,0,0,-1
0,0,1,0,0,0
0,0,0,-1,-1,-1
0,0,0,0,-1,0
1,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,-1,-1
0,0,0,0,0,1
0,0,0,0,-1,0
0,1,1,0,0,0
1,1,0,-1,0,-1
1,1,0,0,0,0
0,1,0,0,0,0
0,1,0,0,-1,-1
1,1,1,1,0,21
0,0,0,0,1,-1
1,1,0,-1,0,0
1,1,0,0,0,0
0,2,1,1,0,0
0,0,-1,0,0,-1
0,0,0,-1,-1,0
0,0,0,-1,0,1
1,0,-1,0,0,-1
0,1,0,0,0,0
1,1,1,0,1,0
1,-1,14,-1,0,0
2,-2,1,0,1,1
0,-2,0,0,-1,0
1,-1,0,5,5,5
1,0,0,0,0,0
1,2,-1,0,0,-1
1,1,1,0,-1,-1
0,0,0,-1,-1,-1
0,1,1,0,-1,0
0,0,0,-1,-1,0
0,1,0,0,0,0
0,0,0,-1,-1,-1
1,0,0,1,-1,0
0,0,0,0,0,0
1,2,0,0,0,1
0,1,0,-1,0,-1
0,0,0,0,0,0
0,1,0,0,-1,1
0,0,0,0,1,1
0,1,0,0,-1,0
0,0,0,0,0,0
1,2,0,0,1,1
0,0,0,0,0,0
0,1,0,-1,0,0
1,0,0,-1,-1,-1
0,2,0,0,0,0
1,2,1,0,-1,-1
0,1,0,0,-1,0
0,1,0,0,0,-1
2,0,0,0,1,1
0,0,0,0,-1,1
0,0,0,0,0,0
1,2,0,1,0,1
1,0,0,1,0,-1
1,-1,0,2,1,0
1,1,-1,0,0,-1
0,0,0,0,-1,0
1,0,0,0,1,0
2,1,0,-1,-1,0
1,0,0,0,-1,0
0,0,-1,1,2,0
3,3,1,2,1,1
0,1,-1,0,0,-2
0,0,0,-1,-1,-1
1,0,1,1,1,1
0,0,-1,0,-1,-1
0,0,1,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
1,1,1,0,0,-1
0,0,0,0,0,1
0,0,0,0,0,0
0,1,1,0,-1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
1,2,0,0,0,0
1,0,0,1,0,1
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,1,0,-1
1,0,0,-1,0,0
0,0,-1,0,0,0
0,0,-1,0,0,-2
0,0,0,0,0,-1
0,0,0,1,1,0
1,0,0,-1,0,0
1,0,0,0,0,-1
1,1,0,1,1,0
0,1,-1,0,0,30
0,1,-1,0,0,-1
0,2,0,0,0,0
0,0,-1,0,0,-1
0,0,0,-1,-1,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,-1,0,-1
1,1,0,-1,0,1
0,1,0,0,0,0
1,1,-1,0,0,-1
0,0,0,-1,0,0
0,0,0,0,0,0
1,1,0,0,0,0
0,1,-1,0,0,0
-3,-3,-4,0,0,-2
0,0,0,0,0,0
0,1,1,-1,0,1
0,0,0,-1,-1,0
1,0,0,0,0,0
0,1,1,0,0,-1
0,0,0,0,0,-1
1,0,1,0,0,0
0,2,7,7,7,8
1,0,0,-1,-1,0
2,2,1,2,1,-1
0,1,0,0,0,-1
1,1,0,1,-1,1
1,1,0,0,1,0
0,0,-1,0,0,0
1,1,1,1,0,1
1,2,1,0,1,0
0,1,0,0,0,0
0,0,0,-1,0,0
-1,0,0,-1,-1,-1
0,0,0,-1,0,0
0,0,0,-1,0,0
0,0,0,1,-1,-1
0,1,-1,0,0,0
1,0,0,1,0,0
1,1,0,0,0,0
0,0,-1,-1,0,0
0,1,0,-1,-1,0
0,1,-1,0,0,0
0,0,-1,0,0,-1
1,1,2,1,1,1
0,0,0,0,0,0
0,1,-1,0,1,0
1,0,3,1,2,1
1,0,0,-1,-1,-1
0,0,0,0,0,0
1,0,0,-1,0,-1
2,3,2,0,-1,-1
1,1,0,-1,0,0
0,0,-1,0,0,0
0,0,0,-1,1,0
2,1,-1,0,0,0
1,0,0,0,0,0
0,0,0,-1,-1,0
1,0,0,2,0,0
-1,0,0,-1,0,0
0,1,-1,0,0,-1
0,0,0,1,0,1
0,1,0,-1,0,0
0,1,0,0,0,1
0,0,0,-1,0,1
1,1,0,1,0,-1
1,1,0,0,0,0
2,1,0,0,0,-1
1,0,0,-1,-1,-1
1,0,0,-1,-1,0
2,1,1,0,0,0
1,0,0,0,0,0
2,2,2,1,1,0
0,1,1,1,0,1
0,0,0,-1,0,1
0,0,0,1,-1,0
0,0,0,0,0,0
0,1,0,0,0,0
0,1,0,-1,-1,1
1,0,1,0,0,-1
1,1,0,0,0,0
0,1,0,0,-1,-1
2,1,0,1,0,0
-1,0,0,-1,0,-1
0,1,0,0,0,0
1,1,1,0,0,0
0,0,0,0,-1,0
0,0,0,-1,0,0
0,0,0,0,0,0
1,1,0,0,0,0
0,2,0,0,0,-1
0,0,0,0,-1,0
0,1,-1,0,0,0
0,0,0,0,1,0
0,0,0,-1,0,-1
0,0,0,0,0,0
2,2,2,1,1,1
0,0,0,-1,0,-1
0,1,0,-1,0,0
1,2,1,1,1,1
1,2,1,0,1,1
0,0,0,2,1,1
0,1,1,0,0,0
2,3,2,1,1,0
1,2,2,1,0,1
1,0,0,-1,0,1
0,1,0,-1,0,-1
1,0,1,0,0,1
0,0,-1,-1,-1,0
0,0,1,0,0,0
1,0,0,1,1,1
0,1,0,-1,1,-1
0,1,1,-1,0,-1
0,1,0,0,1,1
0,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,1,0
1,1,0,-1,0,0
0,1,0,0,1,1
1,0,0,0,0,-1
0,1,1,0,0,0
0,1,1,0,1,0
0,0,0,0,0,1
0,2,0,0,0,0
1,1,0,0,1,1
2,1,0,0,1,1
1,1,1,-1,0,0
0,0,0,0,0,0
1,0,1,0,0,1
0,1,0,-1,-1,-1
0,0,0,0,0,0
1,1,0,0,-1,0
-1,1,2,0,0,0
0,0,1,0,0,0
1,1,1,0,0,-1
1,1,1,0,0,0
0,1,-1,1,1,-1
0,0,0,0,0,0
0,0,0,0,0,0
0,1,0,0,1,0
0,1,0,0,-1,0
0,0,0,0,1,0
0,0,1,0,-1,0
0,0,1,0,0,0
0,0,0,0,0,-1
0,0,0,-1,0,0
1,0,0,0,0,0
0,0,-1,0,1,1
0,1,0,0,0,1
0,0,0,0,0,-1
0,0,0,1,2,1
0,0,1,0,0,1
0,1,1,0,1,1
1,1,1,0,0,2
1,2,2,1,1,-1
0,0,-1,0,0,0
0,1,0,0,1,0
2,2,2,1,2,2
1,2,0,1,0,1
1,1,0,-1,-1,-1
1,0,-1,0,0,-1
1,0,0,0,0,0
0,0,0,0,1,1
1,1,1,0,0,0
1,1,0,1,2,1
0,0,0,0,1,0
0,0,0,0,0,0
1,1,0,0,0,0
0,0,0,0,1,0
0,1,0,0,1,0
0,1,0,-1,-1,0
0,1,0,0,1,1
0,0,-1,0,0,1
0,0,0,1,1,1
2,1,0,-1,0,0
1,0,1,1,1,1
0,0,0,0,1,-1
1,1,0,0,1,-1
2,4,5,7,6,6
0,0,1,0,1,1
0,0,0,0,1,0
1,-1,0,0,0,-1
1,0,0,0,0,-1
0,-1,0,0,0,0
2,-1,-1,-1,1,-1
0,-1,-1,-1,1,0
0,-1,0,0,1,-1
0,0,0,1,1,0
2,2,3,1,1,0
1,1,1,1,2,2
2,1,1,-1,0,-1
0,0,1,0,-1,-1
0,0,0,-1,1,1
1,2,1,0,0,1
0,1,0,0,0,0
0,0,1,0,0,1
0,1,-1,-1,0,0
0,2,1,0,0,-1
0,1,0,0,0,1
0,1,-1,0,0,0
0,1,0,0,1,1
1,0,-1,-1,0,0
1,0,0,0,1,0
1,0,-1,-1,0,0
0,1,1,0,1,0
1,0,0,1,1,2
0,1,1,-1,0,0
0,2,0,-1,0,0
0,1,0,-1,0,0
0,1,0,-1,-1,0
0,0,0,0,0,-1
0,0,1,-1,0,0
0,1,0,0,1,0
0,0,0,0,-1,0
1,0,0,0,1,0
1,1,1,-1,0,0
0,0,0,0,0,0
0,1,1,0,0,-1
1,0,0,-1,0,0
0,2,0,-1,0,0
1,1,0,1,2,1
2,1,1,-1,0,8
-1,1,0,0,0,0
0,0,-1,1,1,1
0,1,0,-1,-1,-1
0,1,0,1,0,1
0,0,1,0,-1,1
0,0,1,0,1,0
2,1,-1,0,0,0
2,1,1,0,0,0
1,0,-1,-1,1,0
1,2,1,0,-1,-1
1,1,-1,0,2,0
3,2,-1,0,1,0
0,0,-2,0,-1,0
0,-1,-1,-1,0,0
1,1,0,0,1,1
0,2,1,0,1,1
2,2,0,0,0,1
0,1,1,0,0,-1
0,0,-1,0,-2,-1
0,-1,0,0,1,1
0,0,1,1,1,0
1,0,-1,0,0,0
1,1,1,0,0,-1
1,1,0,1,1,1
0,0,0,0,-1,-1
1,2,2,-1,1,1
0,0,0,0,1,-1
0,0,-1,0,0,0
0,1,0,0,-1,0
0,1,1,0,0,0
-1,0,0,0,1,0
1,2,1,-1,0,-1
0,1,-1,1,1,1
0,1,1,-1,0,-1
0,1,1,0,0,0
0,1,0,0,0,1
0,1,0,0,0,-1
1,2,1,0,0,-1
1,1,1,0,1,1
0,0,0,0,0,-1
0,0,0,0,0,1
1,1,0,1,1,0
0,1,0,1,1,-1
0,1,2,0,0,0
0,0,1,1,1,1
0,2,0,0,2,2
0,1,1,0,0,0
0,0,0,1,0,0
0,1,0,0,0,0
1,2,1,0,1,0
0,0,0,-1,-2,-1
0,1,0,0,0,0
0,0,0,0,-1,0
0,1,-1,0,0,-1
1,1,-1,2,2,-1
1,0,1,0,0,-1
0,0,0,0,0,0
1,0,0,0,1,10
0,0,0,0,0,0
0,1,0,0,0,0
0,1,-1,0,0,0
3,5,0,2,1,3
3,5,4,3,2,1
0,0,0,-1,0,-1
1,1,-1,2,2,13
0,1,0,0,1,17
0,0,0,0,1,0
0,0,-1,0,0,0
1,0,0,-1,0,-1
0,0,0,0,0,0
0,1,0,0,1,13
1,0,0,1,2,1
1,1,-1,0,1,0
0,0,-1,-1,0,0
1,0,0,0,0,0
0,0,0,1,0,0
2,1,1,0,0,0
0,0,1,1,0,0
0,1,1,0,1,1
2,0,0,0,0,16
0,0,0,0,0,0
1,0,0,-1,1,0
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,-1,0,0
0,1,0,0,-1,0
1,0,0,0,0,0
1,0,0,-1,0,0
0,0,1,0,0,0
1,1,-1,0,0,0
1,0,0,0,0,0
1,1,0,0,-1,0
2,1,1,0,1,0
1,1,1,0,0,0
1,1,1,0,0,47
0,0,0,2,1,0
1,1,1,0,0,0
2,1,0,0,0,0
0,0,0,0,0,1
2,2,2,1,1,1
1,1,0,1,1,15
1,0,0,-1,0,-1
0,1,1,0,0,0
0,1,0,1,1,0
0,0,0,-1,0,1
0,1,0,0,0,0
1,0,0,1,1,1
1,1,1,1,1,1
0,0,-1,0,0,-1
0,1,0,0,0,0
1,0,1,1,0,0
0,0,0,0,0,0
0,1,1,0,0,-1
1,1,0,0,0,1
1,2,0,0,0,0
0,0,0,0,0,-1
0,0,0,0,0,-2
0,0,0,-1,-1,0
14,1,1,0,0,-1
-1,0,0,0,0,-1
0,1,0,0,-1,0
1,1,0,0,0,0
0,0,0,1,0,0
0,0,0,0,0,0
0,0,0,-1,-1,1
0,0,0,1,0,0
1,1,1,0,-1,1
0,1,1,0,0,-1
2,1,0,0,0,-1
0,1,0,0,-1,0
0,0,0,-1,0,0
1,1,0,1,0,0
0,1,1,0,0,0
0,1,0,0,0,0
0,1,0,-1,0,0
0,1,-1,0,0,-1
0,0,0,0,0,-1
1,0,0,-1,-1,0
0,0,0,-1,0,0
1,1,-1,0,0,0
0,0,0,-1,0,0
0,2,0,0,0,0
1,2,0,0,0,0
1,1,0,0,0,1
1,2,1,1,0,0
3,3,4,4,4,3
1,1,0,0,-1,-1
2,2,0,0,0,0
0,1,-1,0,0,0
1,0,0,0,0,0
0,0,0,-1,0,-1
0,1,0,0,0,-1
0,0,0,0,-1,0
0,0,0,0,0,-1
1,1,-1,0,0,0
1,1,0,0,0,1
0,-2,-2,0,1,0
1,-1,0,1,1,1
2,0,-1,0,1,1
2,1,0,-2,-1,-1
1,0,0,0,0,-1
1,-1,0,0,0,-1
0,-1,0,0,0,-1
0,-2,0,0,1,0
0,1,1,0,1,0
0,1,-1,0,0,0
2,1,0,0,-1,0
1,1,1,1,0,0
0,1,0,0,0,0
0,1,-1,0,0,0
0,1,1,0,0,-1
0,0,-1,0,-1,0
0,0,0,0,0,0
1,1,0,-1,-1,-1
0,0,0,-1,-1,0
0,1,0,0,0,0
2,1,0,0,0,1
2,1,-1,0,0,0
0,0,0,1,1,0
0,1,0,1,1,0
0,1,0,2,1,-1
0,0,0,0,0,0
1,-1,-1,-1,0,-1
1,0,0,-1,0,0
1,2,1,0,1,1
0,0,0,0,0,0
1,1,0,0,1,0
0,1,0,0,0,-1
0,0,1,1,0,-1
0,1,0,0,0,-1
0,1,1,0,0,0
0,0,0,0,0,0
1,2,1,1,0,0
0,1,1,1,1,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,1,0,-1,-1,-1
0,1,-1,0,0,0
0,1,0,1,0,0
1,0,0,0,0,1
0,1,0,0,0,1
1,0,0,-1,-1,1
1,1,0,0,0,0
1,1,1,-1,0,-1
0,1,1,1,1,1
1,1,0,1,1,0
0,1,0,0,0,0
1,0,-1,1,2,0
0,1,0,-1,0,0
0,0,0,1,0,-1
0,0,0,0,0,-1
1,1,1,0,0,0
1,1,-1,0,0,0
